"","fn","label"
"16461","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_74263c9126974ea2b89f7603c8658bd8.wav","nakavundira"
"16462","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_edc7225392c14926a087507448b8206b.wav","nakavundira"
"16463","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_2453030aaa3949acbe3935df6530a884.wav","nakavundira"
"16464","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_7a8e40839cc84876b5b8fe847a9b4056.wav","nakavundira"
"16465","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_7eb3bcbeb507468f9566a1f53ccab2de.wav","nakavundira"
"16466","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_b2a466c849c14b6f9f53c04189272b37.wav","nakavundira"
"16467","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_b6ae9cd0286b4d609ef19917f1a64624.wav","nakavundira"
"16468","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_11d9c6250d7e4adb884bf55c6f856490.wav","nakavundira"
"16469","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_45cd7693be724fd8ab6ccccece8e9e96.wav","nakavundira"
"16470","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_6f39b90a41e04155a356e29869c9ccb1.wav","nakavundira"
"16471","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_7a8401b74da94def938cdc0fd9553470.wav","nakavundira"
"16472","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_7e128a3374ec403f98ba0d1880729577.wav","nakavundira"
"16473","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_9e8dd50631a54036aeefc51bb27fe5c6.wav","nambaale"
"16474","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_5f51792ca59f4f63bf08c6b7ceecf895.wav","nambaale"
"16475","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_d699231e1daa43a5a733a0efe1d3eda5.wav","nambaale"
"16476","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_f482fa469c2d4d44a0da4703e8bc5851.wav","nambaale"
"16477","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_f64731e120914c63babed9438715071a.wav","nambaale"
"16478","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_faf8794783754981a55c1b2944ad1b3e.wav","nambaale"
"16479","audio_train/aug-pitch-62a43378312341918722fbe81a34ffd7_8a6d4555f0bc45c6965ef496e9c64f8e.wav","nambaale"
"16480","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_1d100d7e03be4c5faf23e9eb3dec98b2.wav","nambaale"
"16481","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_40706c780c6640c6815842e51f9427ef.wav","nambaale"
"16482","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_4e427c999198479aa2d3431784a87383.wav","nambaale"
"16483","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_508a8a4f6dec4083b7aca50bf818fabb.wav","nambaale"
"16484","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_ccae270771a0435ebc95f2fb2378e1fa.wav","nambaale"
"16485","audio_train/aug-pitch-79aac18aacc74cc092d00778f7f323da_a1a7f8cf531b42359a9f1601a3126f8f.wav","nambaale"
"16486","audio_train/aug-pitch-79aac18aacc74cc092d00778f7f323da_cee0789a8d0e4bfabfc7997704a291d7.wav","nambaale"
"16487","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_61483978c8344df6a7d83af56e3f25d3.wav","namuginga"
"16488","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_734505504b6a4921bd39d16c53786a53.wav","namuginga"
"16489","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_8b1493f6d3be4b0d9fdb0e6b3bc9cbca.wav","namuginga"
"16490","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_9974debeeff94b009374859056f8f374.wav","namuginga"
"16491","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_ac6f7c743a3c46f88129db487a87a97c.wav","namuginga"
"16492","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_760a243783504a3486ed47ed481a1a00.wav","namuginga"
"16493","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_7c1e0653456e4056a0a8903444c5b690.wav","namuginga"
"16494","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_931c14b76d4c4f0d941d46a87f6fe628.wav","namuginga"
"16495","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_be79e353347245a6acacbbcb3bbbcc91.wav","namuginga"
"16496","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_043a1bd8d635411d9fe47f2c8308bea6.wav","namuginga"
"16497","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_3ac7d31dc04f4c5199c13a20fdedd8f6.wav","namuginga"
"16498","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_b4f01ae50b78489fba60d3454b14d4a3.wav","namuginga"
"16499","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_c1ca098a60ad452c9e79dcca8e54aeb2.wav","namuginga"
"16500","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_dd469279d38048acbcf124d4332319b9.wav","namuginga"
"16501","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_033ca0fce4704452b722a985fb96ce23.wav","namuginga"
"16502","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_3bc3c2464ccb4f7dbda27661becd105d.wav","namuginga"
"16503","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_76597b04afb04798b1febc5a37e90db1.wav","namuginga"
"16504","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_81bba06ba08b41c4952eaa487592d032.wav","namuginga"
"16505","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_87ca997231b64da39df46ce89b81b619.wav","namuginga"
"16506","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_72551682806f4a2a9b5542142a9899fb.wav","ndwadde"
"16507","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_994dd9988ab549ceb141c75d19c775c3.wav","ndwadde"
"16508","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_857499e0e8a9460d87a0fd658b7c9870.wav","ndwadde"
"16509","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_228bea3045124c31b8b1d640b212bebd.wav","ndwadde"
"16510","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_3131626a6276407ca906346202955d33.wav","ndwadde"
"16511","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_a5eb6a8078f94288b57e8b0a45317900.wav","ndwadde"
"16512","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_bf00d5fefcb34bcfaa7eea192ef50d41.wav","ndwadde"
"16513","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_f19ffe964a0149b1814b9cf58247bdff.wav","ndwadde"
"16514","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_1763e40a803f41069e141e177614ff93.wav","ndwadde"
"16515","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_17d9a9d39d424bc6853ae68a580088b1.wav","ndwadde"
"16516","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_58e732ea6c3f4e138431e1a7ae8504bd.wav","ndwadde"
"16517","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_8a0d2a1ea6734b0e8f80ee979061938e.wav","ndwadde"
"16518","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_9fb8bf28ac1a457bac940cf6e575e95a.wav","ndwadde"
"16519","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_c2971e44fe7e4edfa4a956c7882be20c.wav","ndwadde"
"16520","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_def6937da6eb4d04b39dff58f53bf782.wav","ndwadde"
"16521","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_0821e0e86ab541f283ede8212c368d1c.wav","ndwadde"
"16522","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_4b5edc365f6c4ea7ad49272ce8258b69.wav","ndwadde"
"16523","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_7ecdc9db0a27442299560ac1e9b9123e.wav","ndwadde"
"16524","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_a8d046d0e8cb4f9fafcfc61fda32015b.wav","ndwadde"
"16525","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_c0788db8080b498ab97bc255477f628d.wav","ndwadde"
"16526","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_041618a31a3a41b89f72aeb45bf6f99a.wav","nfukirira"
"16527","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_7c1246ec698d4131a233d7ea5be5b4f3.wav","nfukirira"
"16528","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_7dc5508893fc48f9bead76a54af20395.wav","nfukirira"
"16529","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_c9fbaf6d3e494c22984e96fec5488161.wav","nfukirira"
"16530","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_e167fa643ca84538b988d323b91c13d2.wav","nfukirira"
"16531","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_3c13af09b7e54581825084b4b8a0f73b.wav","nfukirira"
"16532","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_72016b5aa60143d28335bedbfb3ca58d.wav","nfukirira"
"16533","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_7089dfebea3f40dd9be2494177715d6f.wav","nfukirira"
"16534","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_715fdf0212ee4d42b18b28d432bda804.wav","nfukirira"
"16535","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_74355387f2114349a3cce588184bf50e.wav","nfukirira"
"16536","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_39e5246e022a433c97366031f62d3297.wav","nnakati"
"16537","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_92845761cd93466e8b0c26a92ea8f020.wav","nnakati"
"16538","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_cab8ab6a99e54ee8aa61e55051544698.wav","nnakati"
"16539","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_eefbb1bedb2844c6b9b4dbaac599e048.wav","nnakati"
"16540","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_f740c6a5f75a48829711b00c4faf9709.wav","nnakati"
"16541","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_15c10bde6ea34d9fb1645d1a922d27ad.wav","nnakati"
"16542","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_bc09d9b36a6e4d58994ce3232f3c890a.wav","nnakati"
"16543","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_c33f4f3af324458ca82e75cf4800c63a.wav","nnakati"
"16544","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_cad1b685c7a948be8f953ce70a6dd071.wav","nnakati"
"16545","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_fb99bb76ad4340fab48b741636736d08.wav","nnakati"
"16546","audio_train/aug-pitch-9181ed273f5b460ba7dd7a5b2d7f0612_53f1b8328aa849cf8171d7db2ec6c9aa.wav","nnakati"
"16547","audio_train/aug-pitch-9181ed273f5b460ba7dd7a5b2d7f0612_f219180b706840dd9adc7131bf374caf.wav","nnakati"
"16548","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_22ca305c5cba474a88f26a4d7264d46e.wav","nnasale beedi"
"16549","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_97a680093c93407d953f5da16b348b91.wav","nnasale beedi"
"16550","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_ad362144f2564d26b143cca6db30b6a9.wav","nnasale beedi"
"16551","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_e1f476dfed434740a54b19d43dc66b1d.wav","nnasale beedi"
"16552","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_ffe5784c515046d399b34d1216e0b44a.wav","nnasale beedi"
"16553","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_7f584eec3a1c4094ac32099cd0a2f696.wav","nnasale beedi"
"16554","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_9be7d0a17f48424ca2288a1fba5886af.wav","nnasale beedi"
"16555","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_df36eea3cdbb467eb3f2b8b3fc7a5caa.wav","nnasale beedi"
"16556","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_15716a47bc204f049213123b792c57fe.wav","nnasale beedi"
"16557","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_87a2ba7712f9401191ca9327b00a775d.wav","nnasale beedi"
"16558","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_e0b303d2528341178fe92c1dd69e1b1d.wav","nnasale beedi"
"16559","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_08a4355bd9bc491e8d36d23b468ebd08.wav","nnimiro"
"16560","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_33893fff0c7a4d08862ac0e665135192.wav","nnimiro"
"16561","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_413f417d70484f77871210f471a4cc98.wav","nnimiro"
"16562","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_4468dccbebc1455db7366289fdf283e4.wav","nnimiro"
"16563","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_bdd21e3dc151470c86f5558e0ecb8447.wav","nnimiro"
"16564","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_48aaae901fc74ec6a208479b6f148ef3.wav","nnimiro"
"16565","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_a1ee28290cfb4ed38b03aa053d8d3e83.wav","nnimiro"
"16566","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_e779df4b515f4017a6f471aa2581c9c2.wav","nnimiro"
"16567","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_e0f8397388b94471820f7b5b06254497.wav","nnimiro"
"16568","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_074fc480d8a84d998ce0a9fadde5b96c.wav","nnyaanya"
"16569","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_17c923aa6ceb474d8f64190c7e2ee1e3.wav","nnyaanya"
"16570","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_1d1c442be0f4437d9a5ffc76eb979036.wav","nnyaanya"
"16571","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_2c034b98d1c5459a8d7229461b991d39.wav","nnyaanya"
"16572","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_387693b254af44119f1780ed26e12b3b.wav","nnyaanya"
"16573","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_7a8f22d2696a4f469ab773818d4d8d6f.wav","nnyaanya"
"16574","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_9f96362c17fd4546a172b68e11f904ee.wav","nnyaanya"
"16575","audio_train/aug-pitch-62a43378312341918722fbe81a34ffd7_85537ef59d374761ad17387f329862d5.wav","nnyaanya"
"16576","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_1c897f0379b84d0ca0eb01f56b756ca9.wav","nnyaanya"
"16577","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_1cebc65ebfc64695a99edb1c233d530c.wav","nnyaanya"
"16578","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_573d195837534b67aa48d08507aa17bf.wav","nnyaanya"
"16579","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_8717481ef8324df1b87c8a5143b88ddc.wav","nnyaanya"
"16580","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_8c87df311abe4ab3b46103ec84c0bb09.wav","nnyaanya"
"16581","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_a6e0a49fe4eb48fbac6e67ef5a20afb0.wav","nnyaanya"
"16582","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_170f8e106cdd491bbbc63467fdcdf23f.wav","obulimi"
"16583","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_2b2dea148d6e450fb34179c6f28f47c3.wav","obulimi"
"16584","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_32cfca271bbc430ebaa8d2becbbbcdfe.wav","obulimi"
"16585","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_4dafbce9ce3049ff9c845d3c3d962952.wav","obulimi"
"16586","audio_train/aug-pitch-1b5a69c4b88b41eb9577a656e11bb7dd_e8c4a62826c54312883f7d2772bcea71.wav","obulimi"
"16587","audio_train/aug-pitch-5aa4893526794a73a3ed0a7ebba2a7bf_38c53832725f4b0393b98bd6a985a537.wav","obulimi"
"16588","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_2a03c292a8cd4fb381097838e664258d.wav","obulimi"
"16589","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_2b38c4492f2a4d3fb7062e4a9c0aa191.wav","obulimi"
"16590","audio_train/aug-pitch-eb702740d41f4f389192ec5c6a3ae95f_5984b44c295a432f958f4a2f2d026a38.wav","obulimi"
"16591","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_458ffa2205b44d15820207b130f512fc.wav","obulwadde"
"16592","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_58fdff8a4b9349ce9d3679185816ca77.wav","obulwadde"
"16593","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_803fcf02fbb244008128657f61d7573a.wav","obulwadde"
"16594","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_ccad8383250d456a879050735559ef80.wav","obulwadde"
"16595","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_e0096fc0e46d4c4e8df35e162f497ab1.wav","obulwadde"
"16596","audio_train/aug-pitch-630517ca2f8642cdae94a181a728f566_2bb91713c9014ca9847d9ceff96275c7.wav","obulwadde"
"16597","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_5a608a2e533d476e9ede7ec9c5b83e5a.wav","obulwadde"
"16598","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_08f8dc3d667c41409904a13879678882.wav","obulwadde"
"16599","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_0d6a239fd64f40a58d53f25c7113b13f.wav","obulwadde"
"16600","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_416d3b2512574866af1951126f5e3c38.wav","obulwadde"
"16601","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_429fd71bd14d47aa9d82c94a42bdfb12.wav","obulwadde"
"16602","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_90e7af39444542dbaf401c0080740368.wav","obulwadde"
"16603","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_b99da088c3f9497087f23ab32a2157fd.wav","obulwadde"
"16604","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_24f29522721d4e87b1cf43500d039c00.wav","obulwadde"
"16605","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_40a5f7d38e334625ba51db2d5c272183.wav","obulwadde"
"16606","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_975f0cf6b32749bf859a2795dfcc2a53.wav","obulwadde"
"16607","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_e812621f6369433d88e9d10aa59378e5.wav","obulwadde"
"16608","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_e95fb030283c45b7bd5ffb37fd1a74d6.wav","obulwadde"
"16609","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_66e29cafab4d42109df4c906945e482e.wav","obumonde"
"16610","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_7a571f7b4d0e48ff940726cc7fc597bd.wav","obumonde"
"16611","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_e1fb71b341bf4341a0ef7ac56fd34886.wav","obumonde"
"16612","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_0a64f1e155c8490ab3f59d1c56f32ae1.wav","obumonde"
"16613","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_50fa381dab964aa1b723910a6d13c331.wav","obumonde"
"16614","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_705242f836a74edb881cf5f1a0b55c43.wav","obumonde"
"16615","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_7c59b9fe9f2d4c9a985fe82034f74a28.wav","obumonde"
"16616","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_ba2bc3167cb04c35b7d96e3c03e3e705.wav","obumonde"
"16617","audio_train/aug-pitch-62a43378312341918722fbe81a34ffd7_e961e4ea862d4f4aadcb634d48eb1c4a.wav","obumonde"
"16618","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_2915b088821647f1aabbdd65637e0d45.wav","obumonde"
"16619","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_7357411647f94e29ad9a4092168b6f60.wav","obumonde"
"16620","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_7d19697ed4724698aa57d59d226b01e4.wav","obumonde"
"16621","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_99e977f64e1c46d68b7a5b9615d72b5f.wav","obumonde"
"16622","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_be59cda0d88a4685b7ac4623ab0c0605.wav","obumonde"
"16623","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_7408b20d677c4cc5b6cf3a6d255dcc3f.wav","obusaanyi"
"16624","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_c1f0b76679294193815c6f22cf0f4dc7.wav","obusaanyi"
"16625","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_8341e103b2a345faad0d076236e7f652.wav","obusaanyi"
"16626","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_8c4d4e8b94a643aa90d5bb6b4e049a6d.wav","obusaanyi"
"16627","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_cd65c6cc28f741058be61b199068d472.wav","obusaanyi"
"16628","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_e0b26740ec5645bbbbbe3f3b54f001a3.wav","obusaanyi"
"16629","audio_train/aug-pitch-3d43af6faf2244c288154dc4ff6a734f_f9384fe840e4427bad8361a0cec5511d.wav","obusaanyi"
"16630","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_247023f003d948cc8c09d7a0019c09fe.wav","obusaanyi"
"16631","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_89730019c8cf40d7a63c59421b8d857d.wav","obusaanyi"
"16632","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_f6d042d1f777463bba06f21c6f716e29.wav","obusaanyi"
"16633","audio_train/aug-pitch-655ab13e2b784ceabf71f38c1e9d5976_fe2017ef70b246258144e10557b1df1c.wav","obusaanyi"
"16634","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_9a363932201c4adeab60b6419e9a098b.wav","obusaanyi"
"16635","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_a19bffb77781426f966450f3fc06fc2e.wav","obusaanyi"
"16636","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_a3a72554fbed4a8c92f9fb20f293ef85.wav","obusaanyi"
"16637","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_ab15f7cf174449d9a9ec58cc2b612223.wav","obusaanyi"
"16638","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_e57f20f205f94da78533754ba340ff1c.wav","obusaanyi"
"16639","audio_train/aug-pitch-744b1a437234489fae9512694d2212ae_f9bbc82a99794622a8a4d3b235185a10.wav","obusaanyi"
"16640","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_09b992bd65cf41ed8d2edffff8adf5ad.wav","obusaanyi"
"16641","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_62254e5003884eefa6d26c1c4b4ae062.wav","obusaanyi"
"16642","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_668323ce41834db2b716ebf9054ede4c.wav","obusaanyi"
"16643","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_6a9889be069646de89fab6de62a52d81.wav","obusaanyi"
"16644","audio_train/aug-pitch-d45cd9903b3044d494866b3162651a76_a26e20ac71dc448e9575ae444fd667d8.wav","obusaanyi"
"16645","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_55590ad6aa9c47619a8fc7d13f8f319a.wav","obutunda"
"16646","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_72e17c9deaf64977a3faa73e04fae705.wav","obutunda"
"16647","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_73aab6b960284f289f0fd295a8d0491c.wav","obutunda"
"16648","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_9c40567ee813405ab84ba514889f2ee8.wav","obutunda"
"16649","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_d475905475f94a0b9828085437a99d48.wav","obutunda"
"16650","audio_train/aug-pitch-62a43378312341918722fbe81a34ffd7_73c2c11fe39b47d694adef7e25a7c848.wav","obutunda"
"16651","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_06914f25f4184df98bf379dda4178262.wav","obutunda"
"16652","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_8df64c9121614415aff560c1c7735b46.wav","obutunda"
"16653","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_c0052cff297943a1a322739f77ed1ffa.wav","obutunda"
"16654","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_d1f8c81db6dd446882e40ddd14c6f29e.wav","obutunda"
"16655","audio_train/aug-pitch-771b5044334242fb9caff8a71fd7891e_fd13c6250a7546bbb6c65ef1914cf205.wav","obutunda"
"16656","audio_train/aug-pitch-79aac18aacc74cc092d00778f7f323da_576e0face41e4fa885135f8f3d39d275.wav","obutunda"
"16657","audio_train/aug-pitch-9181ed273f5b460ba7dd7a5b2d7f0612_ad1e17877ac84f4792ba765e463a8879.wav","obutunda"
"16658","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_3c4013cae09f40f9913bf46626ce3c2c.wav","obutungulu"
"16659","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_928eca6fd97d44a3902720c87f2d1b38.wav","obutungulu"
"16660","audio_train/aug-pitch-0a8fccdb95b749dca0404bf433872764_c37d3999a1704b5f8414ca86abd91cc9.wav","obutungulu"
"16661","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_0c00cfe597514d2fa466246dbc8d2747.wav","obutungulu"
"16662","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_2aaab5036dd4489580d4fcb23fc78f09.wav","obutungulu"
"16663","audio_train/aug-pitch-2497942026ef4d7e97d47fc2738d7c27_37dd998b9b934412b47ba5c3651b9b72.wav","obutungulu"
